MEMBER_NO,FFP_DATE,FIRST_FLIGHT_DATE,GENDER,FFP_TIER,WORK_CITY,WORK_PROVINCE,WORK_COUNTRY,AGE,LOAD_TIME,FLIGHT_COUNT,BP_SUM,SUM_YR_1,SUM_YR_2,SEG_KM_SUM,LAST_FLIGHT_DATE,LAST_TO_END,AVG_INTERVAL,MAX_INTERVAL,EXCHANGE_COUNT,avg_discount,Points_Sum,Point_NotFlight
34016,10/29/2012,10/29/2012,Male,4,zhuhai,guangdong,CN,45,3/31/2014,16,16044,14618,4004,31153,8/29/2013,216,20.26666667,138,0,0.645508298,16044,0
37462,09-06-2010,4/29/2011,Female,4,fanyu,guangdong,CN,41,3/31/2014,21,15644,9101,8859,29832,1/20/2014,72,32.95,167,2,0.674064092,23449,22
52116,10/31/2012,10/31/2012,Male,4,wulumuqi,xinjiang,CN,27,3/31/2014,12,14449,964,14367,36353,12/14/2013,109,37.18181818,206,0,0.553132066,17641,3
10568,10/23/2011,05-05-2012,Male,4,shenyang,liaoning,CN,33,3/31/2014,22,17409,1350,4484,26991,03-10-2014,22,32.14285714,242,0,0.744960913,17409,0
3761,04-12-2009,7/31/2009,Male,4,beijing,beijing,CN,36,3/31/2014,10,18616,715,13164,25622,12-12-2013,111,47.66666667,205,0,0.784677621,18616,0
44425,1/29/2011,1/29/2011,Male,4,wulumuqi,xinjiang,CN,38,3/31/2014,12,15593,12044,2568,28813,11-06-2013,147,51,211,0,0.69771735,15593,0
2311,8/30/2005,11-10-2005,Male,5,guangzhou,guangdong,CN,37,3/31/2014,16,20456,2380,15266,29348,2/23/2014,38,32.6,256,0,0.684955022,22056,2
51688,07-01-2012,07-07-2012,Female,4,chengdu,sichuan,CN,34,3/31/2014,23,19780,10642,20255,36598,3/21/2014,11,28.31818182,123,1,0.549173725,19780,1
3348,06-12-2008,06-12-2008,Male,4,shenzhen,guangdong,CN,38,3/31/2014,15,15682,8229,7904,27146,01-02-2014,90,44,135,1,0.740339277,16996,3
6437,06-12-2012,06-12-2012,Female,4,yingkou,liaoning,CN,44,3/31/2014,25,16090,5630,8370,25097,3/20/2014,12,26.95833333,91,0,0.800757461,16090,0
6269,6/27/2012,6/27/2012,Male,4,tianjinshi,.,CN,29,3/31/2014,29,16655,10595,9772,28083,3/29/2014,3,22.89285714,96,0,0.715450272,16655,0
11496,09-10-2007,01-08-2009,Male,4,guangzhou,guangdong,CN,57,3/31/2014,12,19608,11945,4570,24208,01-04-2014,88,46.27272727,232,0,0.829921927,20609,9
43054,10/31/2012,10/31/2012,Male,4,guangzhou,guangdong,CN,39,3/31/2014,25,18881,10742,9809,26995,3/29/2014,3,21.45833333,82,0,0.744218189,37381,1
47785,11-10-2007,2/28/2012,Male,4,daqing,heilongjiang,CN,52,3/31/2014,14,17799,11448,5959,18106,2/18/2014,43,48.46153846,198,0,1.10949409,17799,0
41004,3/29/2012,4/17/2012,Male,4,TOTTORI-SHI,TOTTORI-KEN,JP,61,3/31/2014,10,12950,19552,0,26430,9/16/2012,563,16.88888889,44,0,0.76,12950,0
49492,12/16/2009,04-10-2011,Male,4,beijing,beijing,CN,46,3/31/2014,13,14707,3856,11567,27444,2/26/2014,35,55.58333333,125,0,0.731867804,14707,1
22660,4/14/2010,4/14/2010,Male,4,beijing,beijing,CN,38,3/31/2014,15,18157,7731,10991,26480,02-11-2014,50,47.14285714,285,0,0.758450151,18157,1
39776,08-12-2009,12/14/2009,Male,4,guangzhou,guangdong,CN,39,3/31/2014,26,13272,9355,8869,33623,03-03-2014,29,26.32,76,0,0.597304524,13272,0
4534,11-05-2010,7/13/2011,Male,4,shanghai,shanghai,CN,48,3/31/2014,17,18227,0,13412,25934,03-03-2014,29,40.4375,255,0,0.774346418,18841,2
2060,01-05-2005,03-08-2005,Male,4,guangzhou,guangdong,CN,55,3/31/2014,19,11493,3023,11493,33273,2/26/2014,35,36.83333333,132,0,0.603449043,15327,24
20980,12/15/2007,09-10-2010,Male,6,guiyang,guizhou,CN,54,3/31/2014,14,19549,5231,13041,19781,3/14/2014,18,45.38461538,175,0,1.014962338,19549,0
41532,1/23/2012,1/23/2012,Male,4,beijing,beijing,CN,32,3/31/2014,31,18693,21740,0,21100,3/22/2013,376,11.76666667,46,0,0.951459716,18693,3
46528,10/24/2010,12-06-2010,Male,6,taiyuan,shanxi,CN,53,3/31/2014,9,19474,5820,10003,13922,12-04-2013,119,56.5,155,0,1.441999713,27755,12
34897,5/16/2012,5/16/2012,Male,4,shenyang,liaoning,CN,52,3/31/2014,17,15186,9067,4494,29081,3/21/2014,11,42.1875,329,0,0.690288505,15186,0
20935,11/21/2007,11/21/2007,Male,4,wuhan,hubei,CN,43,3/31/2014,25,16529,7696,9422,29554,3/24/2014,8,22.58333333,113,0,0.679232253,16529,0
23113,11/14/2011,2/15/2012,Female,4,suzhou,jiangsu,CN,28,3/31/2014,24,17247,4557,12573,29532,1/30/2014,62,28.86956522,175,0,0.679730123,18047,1
41218,4/18/2011,4/18/2011,Male,4,beijing,,CN,28,3/31/2014,20,17855,8648,9289,27029,9/29/2013,185,20.36842105,107,0,0.742664176,18685,2
55892,6/20/2012,10/18/2012,Male,4,fanyu,guangdong,CN,32,3/31/2014,17,16788,8477,10885,28528,11-11-2013,142,24.3125,84,1,0.70355265,20772,3
51005,1/22/2012,1/22/2012,Male,4,.,HO CHI MINH,VN,42,3/31/2014,14,16054,9532,11600,26334,2/17/2014,44,45.84615385,126,0,0.762142857,16054,0
8940,10/16/2008,10/31/2008,Male,4,wulumuqi,xinjiang,CN,41,3/31/2014,32,12390,2093,8838,39168,3/27/2014,5,21.32258065,82,0,0.512406812,12390,0
39162,7/23/2008,7/23/2008,Male,4,dongguan,guangdong,CN,34,3/31/2014,30,12963,13180,5374,35480,03-07-2014,25,24.34482759,80,1,0.565663191,17552,16
33090,01-03-2012,02-07-2013,Female,4,joinvillelepont,33,FR,57,3/31/2014,3,11388,6150,2200,30408,2/27/2014,34,192.5,364,0,0.66,11388,0
17387,4/28/2009,7/15/2009,Male,5,kashi,xinjiang,CN,51,3/31/2014,23,13434,738,15139,38158,3/13/2014,19,30.90909091,353,0,0.525849887,13644,1
56161,03-02-2005,04-02-2005,Female,4,xicheng,beijing,CN,54,3/31/2014,9,21182,8435,7690,19370,2/22/2014,39,73.875,160,0,1.035875581,22070,1
1869,12-04-2012,12-05-2012,Male,5,shenzhen,guangdong,CN,27,3/31/2014,24,14762,7761,9484,29696,03-03-2014,29,19.73913043,56,1,0.675525323,14947,2
53402,3/16/2011,9/27/2011,Male,4,chengdu,sichuan,CN,56,3/31/2014,21,14529,4275,3442,40245,12-05-2013,118,29.75,120,0,0.498390856,14529,0
14488,3/19/2012,3/19/2012,Female,4,HIROSHIMA-SHI,HIROSHIMA-KEN,JP,43,3/31/2014,11,22418,17419,9220,23750,01-12-2014,80,65,175,0,0.844432,24048,1
44650,09-02-2006,09-05-2006,Female,4,shenyangshi,liaoningsheng,CN,54,3/31/2014,12,16713,5110,12010,20237,10-05-2013,179,43.90909091,162,1,0.991004101,16713,1
15070,10/25/2012,10/25/2012,Male,4,hangzhou,zhejiang,CN,40,3/31/2014,24,17186,3843,15399,26818,3/30/2014,2,22.69565217,107,0,0.747732866,17186,0
28705,3/31/2012,7/31/2012,Male,4,shanghai,shanghai,CN,35,3/31/2014,24,16346,1460,10696,26899,03-01-2014,31,25.17391304,71,0,0.745335514,16346,0
26801,12/17/2007,12/17/2007,Male,4,anshan,liaoning,CN,61,3/31/2014,26,19008,7393,7813,25215,3/30/2014,2,27.2,69,2,0.795003371,19934,3
62794,7/17/2007,7/17/2007,Female,5,haerbin,heilongjiang,CN,39,3/31/2014,25,19536,9819,7879,23440,1/30/2014,62,27.375,208,1,0.855072952,19536,1
25805,02-03-2009,02-03-2009,Male,4,beijing,beijing,CN,39,3/31/2014,24,17784,14942,3273,22340,2/24/2014,37,30.08695652,141,0,0.897107431,27331,18
7389,3/20/2013,3/20/2013,Male,4,guangzhou,guangdong,CN,36,3/31/2014,24,15258,1125,17675,30212,3/25/2014,7,16.13043478,99,0,0.663340064,15258,0
36770,7/18/2006,8/30/2006,Female,5,guangzhoushi,guangdong,CN,37,3/31/2014,25,22581,2628,16545,25219,3/23/2014,9,17.75,117,3,0.794607241,23656,3
59430,8/18/2012,8/18/2012,Female,4,Seongbuk-gu,Seoul,KR,38,3/31/2014,12,13599,11325,6250,27864,3/29/2014,3,53.54545455,200,0,0.719166667,14011,1
43391,2/25/2013,2/26/2013,Male,4,changchunshi,jilinsheng,CN,44,3/31/2014,17,14095,4937,12353,31699,03-06-2014,26,23.375,82,0,0.631819616,14095,0
11256,7/31/2005,8/29/2005,Male,4,,beijing,CN,55,3/31/2014,16,17618,9311,8959,32278,11-10-2013,143,35.33333333,79,3,0.620430944,20723,6
19330,3/20/2007,11-03-2011,Male,4,guangzhou,guangdong,CN,38,3/31/2014,26,14611,9519,9897,33356,1/19/2014,73,23.64,99,0,0.600341168,14611,0
13001,12/16/2008,12/16/2008,Male,4,beijing,beijing,CN,75,3/31/2014,15,20437,5954,12118,23351,11-04-2013,149,38.28571429,166,0,0.857558991,20437,0
56122,01-04-2005,2/26/2005,Female,4,guangzhou,guangdong,CN,49,3/31/2014,24,16193,7475,11134,30363,3/26/2014,6,30.65217391,138,3,0.659505978,30070,32
31260,9/16/2009,04-03-2011,Male,4,dongguan,guangdong,CN,32,3/31/2014,15,17727,10674,3330,31909,12-12-2013,111,40.21428571,147,0,0.627537999,35225,30
31305,07-01-2010,8/15/2010,Male,6,guangzhou,,CN,45,3/31/2014,9,20135,12910,4437,16891,2/20/2014,41,84,395,0,1.185457936,20135,0
57847,02-05-2011,11-01-2011,Male,4,luoyang,henan,CN,56,3/31/2014,22,19397,5386,13088,26270,03-09-2014,23,23.42857143,124,0,0.762137419,19397,0
4572,04-12-2010,8/24/2010,Male,4,ARLINGTON,TEXAR,US,57,3/31/2014,12,17191,2115,9010,18407,1/28/2014,64,54.09090909,266,0,1.087561254,18079,1
10620,02-05-2012,06-01-2012,Male,4,guangzhou,guangdong,CN,35,3/31/2014,22,15936,5338,12236,27517,02-04-2014,57,29.19047619,120,0,0.727478286,15936,0
21730,11/18/2008,11/18/2008,Male,4,xixia,henan,CN,45,3/31/2014,20,17655,7705,9972,26004,3/26/2014,6,37.63157895,122,0,0.769805415,17655,0
7329,1/16/2013,1/16/2013,Male,5,kunming,yunnan,CN,45,3/31/2014,26,18320,3806,14949,26864,3/20/2014,12,17.16,90,0,0.7450912,20279,1
4873,9/28/2010,10-07-2010,Male,4,shenzhen,guangdong,CN,34,3/31/2014,15,14892,10845,4182,31381,03-10-2014,22,49.85714286,237,1,0.637766164,14992,2
29471,06-07-2007,03-12-2008,Male,4,nanning,guangxi,CN,50,3/31/2014,21,16229,12311,4196,29770,12/14/2013,109,29.35,137,1,0.672238495,16229,1
19140,12-11-2006,3/15/2012,Male,4,guiyang,guizhou,CN,57,3/31/2014,16,17895,12869,4514,27944,03-02-2014,30,45.26666667,271,0,0.716109004,19679,1
9810,9/18/2006,9/18/2006,Male,4,beijing,beijing,CN,41,3/31/2014,24,18499,11264,8604,23443,2/25/2014,36,29.26086957,96,2,0.853549034,18499,2
12696,8/13/2009,8/13/2009,Male,4,zhengzhoushi,henan,CN,39,3/31/2014,18,20770,690,16422,23920,3/13/2014,19,31.41176471,187,3,0.836444398,20770,3
379,5/29/2012,06-10-2012,Male,4,,beijing,CN,33,3/31/2014,21,16858,10233,8949,29931,10/14/2013,170,24.55,79,2,0.66829441,18797,18
53668,10/13/2006,10/13/2006,Male,4,shenyang,liaoning,CN,45,3/31/2014,24,19081,8823,6380,24508,01-11-2014,81,27.82608696,137,0,0.816123307,19081,0
60226,12/16/2011,12/16/2011,Female,4,shamen,fujian,CN,33,3/31/2014,16,18660,7693,7734,18372,11-03-2013,150,27.6,117,0,1.088276181,19160,1
3808,7/22/2010,7/22/2010,Male,4,guangzhou,guangdong,CN,40,3/31/2014,26,18700,17551,5151,24901,01-04-2014,88,23.24,205,0,0.802886631,18800,1
43582,3/21/2013,3/31/2013,Male,4,hetian,xinjiang,CN,60,3/31/2014,12,15209,723,13663,45430,1/28/2014,64,27.54545455,108,0,0.440016069,15209,0
55848,7/28/2012,9/30/2012,Male,4,ORLEANS,LOIRET,FR,43,3/31/2014,19,18316,11850,8131,22563,12-12-2013,111,24.33333333,79,0,0.885937154,18316,0
55072,12-04-2006,02-04-2007,Female,4,beijing,beijing,CN,45,3/31/2014,20,19741,9296,9422,22963,2014/2/29  0:00:00,32,35.47368421,98,0,0.870448548,19741,0
12642,10/23/2008,10/23/2008,Male,4,guangzhou,guangdong,CN,34,3/31/2014,16,19508,8689,11464,27245,03-06-2014,26,43.26666667,192,0,0.73361681,19508,0
56146,02-09-2005,2/14/2005,Female,4,shanghai,shanghai,CN,42,3/31/2014,19,17969,14400,5159,24852,7/22/2013,254,26.05555556,103,3,0.804210526,17969,3
24052,12/26/2011,01-07-2012,Male,4,wuhanshi,hubeisheng,CN,45,3/31/2014,34,14886,12384,6683,30388,03-04-2014,28,20.63636364,120,0,0.65766421,14886,0
7746,11-04-2010,11-04-2010,Male,4,dalian,liaoning,CN,42,3/31/2014,32,17362,13717,5200,24869,2/22/2014,39,22.29032258,70,0,0.803495919,29466,16
15150,11/17/2011,11/17/2011,Male,4,zhengzhou,henan,CN,53,3/31/2014,25,17711,3185,15403,25300,3/28/2014,4,23.33333333,262,0,0.789776285,18211,1
8603,11-05-2006,11-09-2006,Female,4,shenyangshi,liaoningsheng,CN,70,3/31/2014,18,12850,10673,5568,31922,3/22/2014,10,39.52941176,152,0,0.625923814,12850,0
17602,01-02-2006,01-02-2006,Female,4,beijing,beijing,CN,46,3/31/2014,24,17062,12360,8170,21237,2/15/2014,46,29.60869565,130,0,0.940809436,17062,1
45889,09-08-2006,3/16/2012,Male,4,guangzhou,guangdong,CN,43,3/31/2014,18,16539,10080,8004,28778,12-04-2013,119,33,200,0,0.694229967,16539,0
20136,12-08-2004,12-08-2004,Male,4,beijing,beijing,CN,38,3/31/2014,15,17534,9384,8546,24759,3/26/2014,6,50.57142857,105,1,0.806855285,32851,17
54352,11-07-2011,11-10-2011,Male,4,guangzhou,guangdong,CN,31,3/31/2014,16,18654,9043,8578,23046,1/18/2014,74,42.66666667,159,1,0.866770806,25985,28
57287,9/22/2008,10/21/2008,Male,4,shanghaishi,shanghaishi,CN,47,3/31/2014,20,19708,3809,8542,25067,3/19/2014,13,36.42105263,162,0,0.796823314,19708,0
7447,3/24/2013,3/24/2013,Female,4,shenzhen,guangdong,CN,30,3/31/2014,4,22726,7200,3220,24342,10/28/2013,156,72.66666667,137,0,0.820478186,22726,0
9341,6/13/2012,6/24/2012,Female,4,xinxiang,henan,CN,45,3/31/2014,12,18968,3150,15884,14237,02-08-2014,53,54,279,0,1.402778675,31472,18
49110,1/16/2009,02-08-2009,Female,4,shenzhen,guangdong,CN,31,3/31/2014,22,17269,9830,8567,29052,3/20/2014,12,24.66666667,129,0,0.687311029,17269,0
28440,6/14/2010,10-08-2010,Female,4,beijing,beijing,CN,31,3/31/2014,17,19013,4703,13970,25336,03-02-2014,30,27,157,0,0.788079018,19013,0
5107,2/26/2011,2/26/2011,Male,4,dalian,liaoning,CN,34,3/31/2014,29,18761,4444,12885,25524,2/18/2014,43,23.67857143,97,0,0.782150133,18761,0
21111,3/25/2011,04-06-2011,Male,4,wuhan,-,CN,60,3/31/2014,22,19242,9206,9428,25165,2/15/2014,46,31.52380952,171,0,0.793287105,19242,0
52320,12/14/2012,12/14/2012,Female,4,wulumuqi,xinjiang,CN,37,3/31/2014,11,15848,7147,8895,30250,1/24/2014,68,40.6,225,0,0.659870413,16840,2
59758,11/17/2011,01-09-2012,Male,4,shenzhen,guangdong,CN,39,3/31/2014,21,14969,13985,3983,32113,07-04-2013,272,22.35,157,0,0.621569458,14969,0
51465,05-11-2012,6/20/2012,Male,4,dalianshi,liaoningsheng,CN,50,3/31/2014,27,15696,930,3923,28698,03-12-2014,20,24.26923077,105,0,0.695461356,15696,0
860,9/14/2006,9/14/2006,Male,4,guangzhoushi,guangdong,CN,40,3/31/2014,23,17755,5188,13520,27183,3/30/2014,2,28.45454545,197,0,0.734161424,17755,0
38656,09-12-2007,09-12-2007,Male,4,shanghai,shanghai,CN,46,3/31/2014,20,17659,7030,9380,23542,03-08-2014,24,34,124,4,0.84745731,42116,42
11961,04-09-2008,04-09-2008,Male,4,beijing,beijing,CN,49,3/31/2014,24,16637,9730,8534,29684,10/28/2013,156,24.60869565,262,1,0.672077213,22546,24
17366,10-11-2011,10-11-2011,Male,4,daqing,heilongjiang,CN,42,3/31/2014,22,16955,11165,6604,25812,3/18/2014,14,33.66666667,169,0,0.772875019,16955,0
13616,7/18/2012,7/18/2012,Male,4,shenzhen,guangdong,CN,30,3/31/2014,38,20312,19951,0,25428,03-07-2013,391,6.27027027,85,3,0.784503303,20312,5
50220,4/30/2011,9/24/2011,Female,4,shenzhen,guangdong,CN,29,3/31/2014,19,16960,7980,10551,28970,03-12-2014,20,31.44444444,165,0,0.688558854,16960,0
9323,4/17/2012,5/29/2012,Male,4,shenzhen,guangdong,CN,38,3/31/2014,20,19861,7281,11492,25607,3/21/2014,11,34.84210526,153,0,0.778963565,26873,28
6081,11/19/2011,11/19/2011,Male,4,wulumuqi,xinjiang,CN,47,3/31/2014,10,18298,9662,5426,30416,03-01-2014,31,76.55555556,200,0,0.655784456,18298,0
22652,4/15/2010,4/15/2010,Male,4,huizhou,guangdong,CN,44,3/31/2014,38,15465,6329,14435,32749,3/24/2014,8,19.05405405,139,0,0.608962411,18473,2
53128,8/20/2012,8/20/2012,Male,4,foshan,guangdong,CN,30,3/31/2014,14,16902,0,17113,29074,3/13/2014,19,43.92307692,235,0,0.685912499,16902,0
47111,12-12-2004,01-08-2005,Male,4,guangzhoushi,guangdongsheng,CN,39,3/31/2014,15,15034,4540,12458,32459,3/16/2014,16,32.78571429,126,2,0.614303891,25460,24
18797,4/25/2006,5/20/2008,Male,4,shanghai,shanghai,CN,40,3/31/2014,22,17211,7802,8919,28172,03-09-2014,23,32.9047619,212,1,0.707780065,17211,2
42238,1/25/2012,02-12-2012,Male,4,beijingshi,beijing,CN,41,3/31/2014,15,16643,11826,5186,29366,12/28/2013,95,43.5,123,0,0.678994075,22214,14
58648,4/28/2010,4/28/2010,Male,4,guangzhou,guangdong,CN,44,3/31/2014,15,17587,7820,9801,26967,2/19/2014,42,43,130,0,0.739372937,17587,0
51845,10-06-2012,10-06-2012,Male,4,shenzhen,guangdong,CN,29,3/31/2014,14,17545,2272,12045,27054,03-12-2014,20,40.23076923,187,1,0.736968286,17545,1
4851,8/30/2012,8/30/2012,Male,4,guangzhou,guangdong,CN,46,3/31/2014,14,18831,21519,3746,22551,2/22/2014,39,41.61538462,374,0,0.883908918,18831,0
56069,11-11-2004,12/21/2005,Female,4,guangzhoushi,guangdongsheng,CN,38,3/31/2014,15,19759,5169,11872,25511,1/15/2014,77,35.14285714,193,3,0.781241817,20061,7
51263,5/23/2012,7/14/2012,Male,4,guangzhou,guangdong,CN,31,3/31/2014,17,16889,13286,6007,25798,12/28/2013,95,33.25,188,0,0.772499806,16889,0
30052,03-12-2008,03-12-2008,Female,4,shenzhen,guangdong,CN,42,3/31/2014,23,15560,11864,8244,28389,3/24/2014,8,31.63636364,82,1,0.701959562,15560,2
3926,12/22/2008,1/29/2009,Male,4,WARABI,SAITAMA,JP,42,3/31/2014,19,14304,7799,10182,30842,10/18/2013,166,30,188,0,0.646089424,14304,0
12373,09-09-2008,2/21/2009,Male,4,lishui,jiangsu,CN,54,3/31/2014,21,16768,9029,9086,28040,2/17/2014,44,33.35,105,0,0.710599857,16768,0
47629,9/24/2007,11/13/2008,Male,4,nanning,guangxi,CN,32,3/31/2014,27,16689,5963,13529,24161,2/24/2014,37,26.69230769,186,0,0.824596664,16689,0
44582,2/19/2006,2/19/2006,Male,5,shenyang,liaoning,CN,41,3/31/2014,33,19739,11043,10685,21207,1/31/2014,61,20.65625,98,3,0.939453954,20194,3
32606,8/29/2011,8/31/2011,Male,4,suzhou,jiangsu,CN,31,3/31/2014,22,17249,11776,7718,28776,3/27/2014,5,28.61904762,101,0,0.692272727,17249,0
26733,2/28/2007,2/28/2007,Male,4,shenyang,liaoning,CN,57,3/31/2014,29,18053,10566,9272,26766,01-04-2014,88,22.82142857,121,0,0.744217664,18053,0
59997,10/24/2012,10/25/2012,Male,4,SAN DIMAS,CA,US,54,3/31/2014,6,22051,9120,3712,20200,10/31/2013,153,74.2,349,0,0.986082178,22051,0
47758,11/15/2007,08-12-2012,Male,4,beijing,beijing,CN,36,3/31/2014,14,16610,8461,9117,27161,1/20/2014,72,40.46153846,154,0,0.733272339,16949,1
43968,09-05-2011,09-05-2011,Male,4,shanghai,.,CN,48,3/31/2014,23,17119,3266,2006,26510,2/27/2014,34,30.86363636,202,0,0.751107507,17119,1
12249,05-11-2008,9/18/2012,Male,4,guangzhou,guangdong,CN,,3/31/2014,16,17489,6378,11645,26062,02-02-2014,59,33.46666667,172,0,0.764011971,17489,0
34745,5/25/2012,5/25/2012,Male,4,Yongin-si,Gyeonggi-do,KR,34,3/31/2014,14,18059,10170,7814,28910,3/24/2014,8,51.46153846,445,0,0.688673815,18883,2
11946,2/18/2008,12/30/2009,Female,4,guangzhou,guangdong,CN,41,3/31/2014,18,16871,7194,9867,27685,03-05-2014,27,34.64705882,89,1,0.719141774,18071,4
41279,4/27/2011,4/27/2011,Male,6,.,beijing,CN,58,3/31/2014,9,18098,14610,3574,13386,09-12-2013,202,58.5,159,0,1.487312864,18098,0
16600,1/17/2013,1/17/2013,Male,6,guangzhou,guangdong,CN,46,3/31/2014,30,25504,7570,25997,18220,3/28/2014,4,15.03448276,39,2,1.092659715,27887,4
45191,1/13/2011,2/13/2011,Male,4,beijing,beijing,CN,42,3/31/2014,20,19022,10906,7697,23492,03-08-2014,24,37.21052632,143,0,0.847341223,28521,23
47360,8/24/2005,09-01-2005,Female,4,guangzhou,guangdong,CN,54,3/31/2014,17,16594,6037,12252,26646,12/18/2013,105,34.6875,132,3,0.746999925,16594,3
22708,10-10-2010,10-10-2010,Male,5,beijing,beijing,CN,49,3/31/2014,16,19148,8445,10353,16483,3/28/2014,4,39.46666667,159,1,1.207533823,19148,1
39625,09-10-2008,10/25/2010,Male,4,guangzhou,guangdong,CN,47,3/31/2014,22,16420,7241,11328,27123,11-10-2013,143,23.19047619,87,0,0.733801939,24015,23
22015,1/25/2009,1/25/2009,Male,5,shenyang,liaoning,CN,50,3/31/2014,26,15451,1750,16363,29530,3/30/2014,2,16.16,75,0,0.673907552,15451,0
6796,8/14/2012,8/14/2012,Male,4,guangzhoushi,guangdong,CN,32,3/31/2014,30,18260,8411,12033,26872,03-08-2014,24,19.72413793,77,0,0.740485636,25402,10
52861,10/24/2010,10/27/2010,Male,4,shanghai,shanghai,CN,45,3/31/2014,20,17656,6319,6880,28441,3/27/2014,5,36.84210526,190,0,0.699573503,17656,0
54768,3/24/2006,3/24/2006,Male,4,guangzhou,guangdong,CN,63,3/31/2014,23,12901,14076,4123,35610,4/23/2013,344,16.63636364,135,2,0.558649256,12901,2
49739,08-07-2010,08-07-2010,Male,4,shamen,fujian,CN,47,3/31/2014,28,18354,11961,8916,24584,10/29/2013,155,21.22222222,73,3,0.809152294,18354,3
58483,06-04-2010,06-07-2010,Male,4,guangzhou,guangdong,CN,32,3/31/2014,31,16049,12714,7406,32141,11-05-2013,148,19.36666667,182,0,0.618900159,17038,3
18733,03-05-2006,09-07-2006,Male,4,guangzhou,guangdong,CN,50,3/31/2014,19,16722,5645,12635,31176,3/23/2014,9,36.77777778,165,0,0.638050423,18096,10
2097,02-01-2005,04-09-2005,Male,4,guangzhou,guangdong,CN,39,3/31/2014,24,15774,10941,8042,30568,3/18/2014,14,24.91304348,138,4,0.65072854,15774,4
42918,08-10-2012,08-10-2012,Male,4,guangzhou,guangdong,CN,31,3/31/2014,13,18774,5285,12374,22648,03-02-2014,30,47.5,191,0,0.878169375,20861,18
62102,08-12-2012,08-12-2012,Female,4,guangzhou,guangdong,CN,30,3/31/2014,16,18263,14977,2880,24343,10-12-2013,172,28.4,134,0,0.816997905,18263,0
47538,10-09-2007,02-04-2013,Male,4,.,beijing,CN,41,3/31/2014,4,22127,13537,12556,20793,06-09-2013,297,41.66666667,104,5,0.956457943,66799,9
21887,2/28/2010,2/28/2010,Male,4,kunming,yunnan,CN,40,3/31/2014,20,16809,9135,9646,27730,11/16/2013,137,30.73684211,98,0,0.717073206,17110,3
23896,8/29/2012,8/29/2012,Female,4,guangzhoushi,guangdong,CN,30,3/31/2014,15,18616,3765,14333,24379,1/18/2014,74,36.21428571,195,0,0.815537143,44966,13
58977,11-05-2010,11-05-2010,Male,4,OXFORD,,UK,42,3/31/2014,9,15224,13883,5415,16968,05-05-2013,332,42.75,158,0,1.171608322,15224,0
16908,11-07-2010,1/28/2011,Male,4,dalian,liaoning,CN,32,3/31/2014,21,17190,8702,5187,26121,1/28/2014,64,32.9,156,0,0.761042073,17190,0
23962,12/30/2012,12/30/2012,Female,4,dalianshi,zhongguoliaoningsheng,CN,52,3/31/2014,11,15990,8860,20630,23150,03-05-2014,27,43.1,109,0,0.858666523,15990,0
52230,02-11-2010,02-11-2010,Male,4,shanghai,shanghai,CN,35,3/31/2014,22,18535,4496,4881,25918,12/17/2013,106,27.66666667,101,1,0.766914885,18935,2
57322,01-07-2008,06-07-2012,Male,4,shanghai,shanghaishi,CN,54,3/31/2014,16,17726,7604,5481,23687,3/24/2014,8,43.73333333,119,0,0.839081353,19840,2
20407,9/16/2005,8/31/2009,Male,4,nanjing,jiangsu,CN,46,3/31/2014,4,21301,0,35288,18865,3/13/2014,19,48,112,0,1.053529817,21301,0
1081,3/14/2007,6/13/2007,Male,4,zhuhai,guangdong,CN,53,3/31/2014,25,11698,7718,10748,35542,3/28/2014,4,29.95833333,123,1,0.559191942,49118,40
9350,07-01-2012,07-09-2013,Male,5,guangzhou,guangdong,CN,37,3/31/2014,26,16092,0,19476,25592,3/31/2014,1,10.64,42,0,0.776598937,17887,1
2614,8/26/2007,8/26/2007,Male,4,shanghai,shanghai,CN,45,3/31/2014,20,17748,7071,1600,26424,12/18/2013,105,32.73684211,266,0,0.752120799,17748,1
44431,5/25/2011,5/27/2011,Male,4,wulumuqi,xinjiang,CN,41,3/31/2014,6,17717,7975,6986,21918,1/23/2014,69,96.4,223,0,0.906666667,17717,0
56584,5/19/2007,6/21/2012,Male,4,foshan,guangdong,CN,34,3/31/2014,17,18069,14047,3831,25754,12-01-2013,122,33,165,0,0.77161606,19569,1
18489,3/29/2012,04-01-2012,Male,4,shenzhen,guangdong,CN,35,3/31/2014,31,18531,6215,13821,29319,3/30/2014,2,24.3,164,2,0.677707971,34606,32
54678,03-01-2006,05-08-2006,Male,4,qingdao,shandong,CN,42,3/31/2014,16,13186,9403,7168,30855,1/18/2014,74,38.4,160,0,0.643806514,13186,0
58095,03-02-2009,3/29/2012,Female,4,shenzhen,guangdong,CN,38,3/31/2014,15,17295,7842,9646,28162,3/28/2014,4,47.35714286,119,0,0.705357574,17295,0
15060,12-05-2011,12-05-2011,Male,4,nanjing,jiangsu,CN,32,3/31/2014,6,11606,1859,10414,31001,2/20/2014,41,114.4,170,0,0.640742879,11606,0
17223,8/26/2011,8/26/2011,Female,4,haerbin,heilongjiang,CN,43,3/31/2014,15,20305,1275,15927,23444,3/30/2014,2,36.85714286,199,0,0.847279474,20305,0
10920,02-12-2013,8/23/2013,Female,4,zhuhai,guangdong,CN,39,3/31/2014,18,14119,0,15171,30892,3/29/2014,3,12.88235294,37,0,0.642972291,14119,0
